County_of_Origin,Period,GenderDescription,AgeClassDescription,Avg_BusUsers_Daily_County_of_Transportation,County_of_Transportation,County_of_Origin_Purchasing_Power_Per_Capita,County_of_Transportation_Purchasing_Power_Per_Capita,percent_dif_OD_PPPC
cascais,Sep-19 to Feb-20,Male,45-54,13.40304776,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-19 to Feb-20,Male,55-64,15.95802294,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,15-24,6.848457969,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,25-34,9.630240052000001,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,35-44,8.7557177,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,45-54,13.00731269,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,55-64,6.707908872000001,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Female,65+,25.39422111,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,15-24,24.31865312,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,25-34,8.66959131,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,35-44,4.88892343,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,45-54,11.11188591,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,55-64,9.461435144,oeiras,122.1,156.5,0.2817362817362818
cascais,Sep-20 to Jan-21,Male,65+,1.066228839,oeiras,122.1,156.5,0.2817362817362818
lisboa,Sep-19 to Feb-20,Female,15-24,7.159496358999999,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Female,25-34,4.109166358,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Female,35-44,2.7880437989999995,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Female,45-54,3.3241878660000004,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Female,55-64,6.57267696,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Female,65+,13.52852523,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,15-24,8.358947401,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,25-34,7.9704931189999995,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,35-44,3.5208166210000003,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,45-54,2.8438384310000004,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,55-64,4.681876795,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-19 to Feb-20,Male,65+,11.23874212,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,15-24,1.827583021,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,25-34,2.008916045,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,35-44,1.386824857,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,45-54,2.138883815,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,55-64,3.249369677,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Female,65+,14.26644706,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,15-24,4.312364208,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,25-34,2.430525314,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,35-44,2.930078296,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,45-54,2.422010753,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,55-64,2.783540274,oeiras,219.6,156.5,-0.2873406193078324
lisboa,Sep-20 to Jan-21,Male,65+,8.709892996,oeiras,219.6,156.5,-0.2873406193078324
loures,Sep-19 to Feb-20,Female,15-24,16.75327379,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Female,25-34,5.735226889,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Female,35-44,5.415701615,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Female,45-54,1.9356382669999999,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Female,55-64,1.749605679,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Female,65+,0.97657839,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Male,15-24,0.7666515740000001,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Male,25-34,0.778744392,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Male,35-44,2.9981825339999997,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Male,45-54,5.126804899,oeiras,92.3,156.5,0.695557963163597
loures,Sep-19 to Feb-20,Male,55-64,13.94289724,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,15-24,3.4617308380000003,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,25-34,3.649405549,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,35-44,2.414410847,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,45-54,2.2336045330000003,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,55-64,6.580153602,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Female,65+,4.654037493,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Male,15-24,1.845917484,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Male,25-34,0.408674975,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Male,35-44,2.1671841119999997,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Male,45-54,5.542617205,oeiras,92.3,156.5,0.695557963163597
loures,Sep-20 to Jan-21,Male,55-64,5.963439749,oeiras,92.3,156.5,0.695557963163597
mafra,Sep-19 to Feb-20,Female,15-24,1.321985648,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Female,25-34,0.417734311,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Female,35-44,5.552242636,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Female,45-54,0.8557513440000001,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,15-24,0.40192568100000003,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,25-34,1.48606353,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,35-44,0.079385966,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,45-54,0.5714855670000001,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,55-64,0.941394445,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-19 to Feb-20,Male,65+,4.18191588,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Female,15-24,0.8095703879999999,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Female,25-34,0.34215058200000004,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Female,35-44,2.362318236,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Female,45-54,0.36721101,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Male,25-34,0.08365036099999999,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Male,45-54,0.48378073200000005,oeiras,96.3,156.5,0.6251298026998962
mafra,Sep-20 to Jan-21,Male,55-64,0.79544148,oeiras,96.3,156.5,0.6251298026998962
montijo,Sep-19 to Feb-20,Female,35-44,0.15052959800000001,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-19 to Feb-20,Female,45-54,0.077192568,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-19 to Feb-20,Male,25-34,1.3835783330000002,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-19 to Feb-20,Male,35-44,0.49967874700000003,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-19 to Feb-20,Male,45-54,1.717534449,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-19 to Feb-20,Male,55-64,0.515142844,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Female,25-34,0.11962594300000001,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Female,35-44,0.729767895,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Female,45-54,0.055666543,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Male,25-34,0.300800704,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Male,35-44,0.527325247,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Male,45-54,1.265651722,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Male,55-64,0.31039456,oeiras,99.2,156.5,0.5776209677419354
montijo,Sep-20 to Jan-21,Male,65+,0.11049993,oeiras,99.2,156.5,0.5776209677419354
odivelas,Sep-19 to Feb-20,Female,15-24,7.224109327000001,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Female,25-34,3.453704115,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Female,35-44,4.891388613,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Female,45-54,12.90147073,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Female,55-64,6.106209848,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Male,25-34,10.51660474,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Male,35-44,12.5950552,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Male,45-54,15.26219448,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Male,55-64,15.19557763,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-19 to Feb-20,Male,65+,40.69949902,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Female,15-24,0.513935997,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Female,25-34,2.9860519560000003,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Female,35-44,1.861730695,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Female,45-54,8.018850119,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Female,55-64,2.855747095,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,15-24,8.690149668,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,25-34,4.206843735,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,35-44,6.403910729,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,45-54,13.43361508,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,55-64,9.002987832999999,oeiras,89.3,156.5,0.7525195968645018
odivelas,Sep-20 to Jan-21,Male,65+,30.43461229,oeiras,89.3,156.5,0.7525195968645018
oeiras,Sep-19 to Feb-20,Female,15-24,258.8938725,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Female,25-34,2.736167128,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Female,35-44,42.02865701,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Female,45-54,148.2168161,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Female,55-64,445.61303660000004,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Female,65+,283.41058,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Male,25-34,140.9239975,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Male,35-44,167.921107,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Male,45-54,87.07548553,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Male,55-64,190.885741,oeiras,156.5,156.5,0.0
oeiras,Sep-19 to Feb-20,Male,65+,1198.285222,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,15-24,94.2220387,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,25-34,55.99632077,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,35-44,60.53915163,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,45-54,104.0143719,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,55-64,341.0125315,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Female,65+,512.1095922000001,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,15-24,88.98946140000001,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,25-34,82.94065443,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,35-44,132.6922521,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,45-54,51.64593967,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,55-64,86.54510782,oeiras,156.5,156.5,0.0
oeiras,Sep-20 to Jan-21,Male,65+,836.909262,oeiras,156.5,156.5,0.0
palmela,Sep-19 to Feb-20,Female,25-34,0.056579751,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Female,35-44,0.155421376,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Female,45-54,1.3837294130000002,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Female,55-64,1.937696255,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Female,65+,4.920934041000001,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Male,35-44,0.030793011000000002,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Male,45-54,0.336979061,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-19 to Feb-20,Male,55-64,0.034982774,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Female,15-24,0.17576609699999998,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Female,35-44,0.11514744800000001,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Female,45-54,0.58365927,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Female,55-64,1.543362504,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Female,65+,2.6562326830000003,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Male,35-44,0.038242934,oeiras,98.1,156.5,0.5953109072375128
palmela,Sep-20 to Jan-21,Male,45-54,0.160187885,oeiras,98.1,156.5,0.5953109072375128
santo tirso,Sep-19 to Feb-20,Female,35-44,5.0984567080000005,oeiras,85.8,156.5,0.824009324009324
santo tirso,Sep-19 to Feb-20,Male,35-44,1.4123476959999999,oeiras,85.8,156.5,0.824009324009324
santo tirso,Sep-19 to Feb-20,Male,55-64,5.0796523019999995,oeiras,85.8,156.5,0.824009324009324
santo tirso,Sep-20 to Jan-21,Female,25-34,5.037848083,oeiras,85.8,156.5,0.824009324009324
santo tirso,Sep-20 to Jan-21,Female,35-44,3.5314682260000003,oeiras,85.8,156.5,0.824009324009324
santo tirso,Sep-20 to Jan-21,Male,25-34,1.58260803,oeiras,85.8,156.5,0.824009324009324
setúbal,Sep-19 to Feb-20,Female,25-34,4.4919662680000005,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Female,35-44,1.4244923530000002,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Female,45-54,10.02617617,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Female,65+,5.999255545,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Male,25-34,4.210859708,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Male,35-44,2.9673675289999997,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Male,45-54,3.959610734,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-19 to Feb-20,Male,55-64,31.23836152,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Female,15-24,7.452248484,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Female,25-34,2.8040039180000003,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Female,35-44,0.7050869329999999,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Female,45-54,7.9484807470000005,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Female,65+,7.358839281,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Male,25-34,2.623654831,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Male,35-44,1.3299021,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Male,45-54,3.0434646819999998,oeiras,107.5,156.5,0.4558139534883721
setúbal,Sep-20 to Jan-21,Male,55-64,5.3527600369999995,oeiras,107.5,156.5,0.4558139534883721
sintra,Sep-19 to Feb-20,Female,15-24,11.30859405,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Female,25-34,9.819182051,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Female,35-44,14.91365263,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Female,45-54,8.785518378999999,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Female,55-64,8.045664804,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Female,65+,4.76608909,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,15-24,14.52109541,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,25-34,7.182783502,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,35-44,7.828663177999999,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,45-54,10.12290638,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,55-64,11.486151699999999,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-19 to Feb-20,Male,65+,5.18577027,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,15-24,8.304581655,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,25-34,2.8409139,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,35-44,6.864961838999999,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,45-54,5.076509433,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,55-64,6.243862861,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Female,65+,5.45746805,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,15-24,4.272980752,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,25-34,9.104952264,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,35-44,5.299249264,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,45-54,7.575588763,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,55-64,8.500536316,oeiras,94.1,156.5,0.663124335812965
sintra,Sep-20 to Jan-21,Male,65+,2.346163207,oeiras,94.1,156.5,0.663124335812965
almada,Sep-19 to Feb-20,Female,15-24,0.534662631,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Female,25-34,3.679445103,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Female,35-44,7.73059885,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Female,45-54,4.8750092469999995,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Female,55-64,10.68875899,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,15-24,7.920788835,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,25-34,0.121736106,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,35-44,3.9387433169999997,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,45-54,5.100671271,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,55-64,8.009098677,almada,108.7,108.7,0.0
almada,Sep-19 to Feb-20,Male,65+,5.239854148,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Female,15-24,1.27907113,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Female,25-34,2.817215602,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Female,35-44,3.330643208,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Female,45-54,2.235078229,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Female,55-64,4.694578745,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,15-24,2.6526467780000003,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,25-34,3.455749625,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,35-44,5.333857626,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,45-54,4.0930783989999995,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,55-64,7.358172655,almada,108.7,108.7,0.0
almada,Sep-20 to Jan-21,Male,65+,13.21871951,almada,108.7,108.7,0.0
moita,Sep-19 to Feb-20,Female,15-24,0.031575554,almada,82.0,108.7,0.325609756097561
moita,Sep-19 to Feb-20,Female,35-44,1.41461205,almada,82.0,108.7,0.325609756097561
moita,Sep-19 to Feb-20,Female,45-54,0.315817749,almada,82.0,108.7,0.325609756097561
moita,Sep-19 to Feb-20,Male,15-24,0.516524524,almada,82.0,108.7,0.325609756097561
moita,Sep-19 to Feb-20,Male,45-54,0.420800535,almada,82.0,108.7,0.325609756097561
moita,Sep-19 to Feb-20,Male,55-64,0.021387752000000003,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Female,15-24,0.058383015999999996,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Female,25-34,0.300034433,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Female,35-44,0.5128903429999999,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Female,45-54,0.271638067,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Male,25-34,0.8005248209999999,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Male,45-54,0.066136258,almada,82.0,108.7,0.325609756097561
moita,Sep-20 to Jan-21,Male,55-64,0.015759396000000002,almada,82.0,108.7,0.325609756097561
palmela,Sep-19 to Feb-20,Female,25-34,0.03407352,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Female,35-44,0.093598032,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Female,45-54,0.83331105,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Female,55-64,1.166921571,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Female,65+,2.9634903130000003,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Male,35-44,0.018544201,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Male,45-54,0.202935901,almada,98.1,108.7,0.10805300713557604
palmela,Sep-19 to Feb-20,Male,55-64,0.021067365,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Female,15-24,0.10585005199999999,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Female,35-44,0.069344223,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Female,45-54,0.35149192799999995,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Female,55-64,0.929445465,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Female,65+,1.59963937,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Male,35-44,0.023030702000000004,almada,98.1,108.7,0.10805300713557604
palmela,Sep-20 to Jan-21,Male,45-54,0.096468525,almada,98.1,108.7,0.10805300713557604
sesimbra,Sep-19 to Feb-20,Female,35-44,1.3764223999999998,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-19 to Feb-20,Female,45-54,0.964889152,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-19 to Feb-20,Female,65+,0.502578733,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-19 to Feb-20,Male,25-34,0.820438496,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-19 to Feb-20,Male,35-44,1.415203809,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-20 to Jan-21,Female,15-24,2.419579339,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-20 to Jan-21,Female,35-44,0.823215464,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-20 to Jan-21,Female,45-54,2.400095361,almada,90.0,108.7,0.2077777777777778
sesimbra,Sep-20 to Jan-21,Female,55-64,1.018652543,almada,90.0,108.7,0.2077777777777778
